repetition,cell_ids,presented_peptides,presented_hlas,simulation_name,mutation
9,3,peptide127,A0101,100-cells.10x,mut33
9,3,peptide127,A0101,100-cells.10x,mut33
9,3,peptide129,A0101,100-cells.10x,mut33
9,3,peptide144,A0101,100-cells.10x,mut33
9,3,peptide100,A0101,100-cells.10x,mut19
9,3,peptide132,A0101,100-cells.10x,mut33
9,3,peptide141,A0101,100-cells.10x,mut33
9,3,peptide143,A0101,100-cells.10x,mut33
9,3,peptide95,A0101,100-cells.10x,mut19
9,4,peptide182,A0101,100-cells.10x,mut28
9,4,peptide129,A0101,100-cells.10x,mut33
9,4,peptide199,A0101,100-cells.10x,mut8
9,4,peptide25,A0101,100-cells.10x,mut12
9,4,peptide183,A0101,100-cells.10x,mut28
9,4,peptide182,A0101,100-cells.10x,mut28
9,4,peptide132,A0101,100-cells.10x,mut33
9,4,peptide132,A0101,100-cells.10x,mut33
9,4,peptide182,A0101,100-cells.10x,mut28
9,4,peptide182,A0101,100-cells.10x,mut28
9,4,peptide191,A0101,100-cells.10x,mut28
9,4,peptide182,A0101,100-cells.10x,mut28
9,4,peptide190,A0101,100-cells.10x,mut28
9,4,peptide132,A0101,100-cells.10x,mut33
9,4,peptide194,A0101,100-cells.10x,mut28
9,4,peptide140,A0101,100-cells.10x,mut33
9,4,peptide196,A0101,100-cells.10x,mut28
9,4,peptide198,A0101,100-cells.10x,mut28
9,4,peptide144,A0101,100-cells.10x,mut33
9,4,peptide127,A0101,100-cells.10x,mut33
9,4,peptide28,A0101,100-cells.10x,mut12
9,4,peptide144,A0101,100-cells.10x,mut33
9,4,peptide196,A0101,100-cells.10x,mut28
9,4,peptide143,A0101,100-cells.10x,mut33
9,4,peptide190,A0101,100-cells.10x,mut28
9,4,peptide129,A0101,100-cells.10x,mut33
9,4,peptide185,A0101,100-cells.10x,mut28
9,4,peptide185,A0101,100-cells.10x,mut28
9,4,peptide185,A0101,100-cells.10x,mut28
9,4,peptide129,A0101,100-cells.10x,mut33
9,4,peptide198,A0101,100-cells.10x,mut28
9,4,peptide132,A0101,100-cells.10x,mut33
9,4,peptide191,A0101,100-cells.10x,mut28
9,4,peptide185,A0101,100-cells.10x,mut28
9,5,peptide144,A0101,100-cells.10x,mut33
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide190,A0101,100-cells.10x,mut28
9,5,peptide190,A0101,100-cells.10x,mut28
9,5,peptide132,A0101,100-cells.10x,mut33
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide190,A0101,100-cells.10x,mut28
9,5,peptide198,A0101,100-cells.10x,mut28
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide191,A0101,100-cells.10x,mut28
9,5,peptide137,A0101,100-cells.10x,mut33
9,5,peptide140,A0101,100-cells.10x,mut33
9,5,peptide190,A0101,100-cells.10x,mut28
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide137,A0101,100-cells.10x,mut33
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide194,A0101,100-cells.10x,mut28
9,5,peptide183,A0101,100-cells.10x,mut28
9,5,peptide182,A0101,100-cells.10x,mut28
9,5,peptide137,A0101,100-cells.10x,mut33
9,5,peptide140,A0101,100-cells.10x,mut33
9,5,peptide191,A0101,100-cells.10x,mut28
9,5,peptide191,A0101,100-cells.10x,mut28
9,5,peptide140,A0101,100-cells.10x,mut33
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide116,A0101,100-cells.10x,mut39
9,6,peptide125,A0101,100-cells.10x,mut39
9,6,peptide116,A0101,100-cells.10x,mut39
9,6,peptide105,A0101,100-cells.10x,mut19
9,6,peptide105,A0101,100-cells.10x,mut19
9,6,peptide101,A0101,100-cells.10x,mut19
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide14,A0101,100-cells.10x,mut20
9,6,peptide14,A0101,100-cells.10x,mut20
9,6,peptide1,A0101,100-cells.10x,mut20
9,6,peptide145,A0101,100-cells.10x,mut26
9,6,peptide93,A0101,100-cells.10x,mut19
9,6,peptide93,A0101,100-cells.10x,mut19
9,6,peptide125,A0101,100-cells.10x,mut39
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide92,A0101,100-cells.10x,mut19
9,6,peptide101,A0101,100-cells.10x,mut19
9,6,peptide92,A0101,100-cells.10x,mut19
9,6,peptide14,A0101,100-cells.10x,mut20
9,6,peptide16,A0101,100-cells.10x,mut20
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide92,A0101,100-cells.10x,mut19
9,6,peptide14,A0101,100-cells.10x,mut20
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide115,A0101,100-cells.10x,mut39
9,6,peptide106,A0101,100-cells.10x,mut19
9,6,peptide7,A0101,100-cells.10x,mut20
9,6,peptide99,A0101,100-cells.10x,mut19
9,6,peptide92,A0101,100-cells.10x,mut19
9,6,peptide116,A0101,100-cells.10x,mut39
9,7,peptide182,A0101,100-cells.10x,mut28
9,7,peptide99,A0101,100-cells.10x,mut19
9,7,peptide32,A0101,100-cells.10x,mut12
9,7,peptide97,A0101,100-cells.10x,mut19
9,7,peptide194,A0101,100-cells.10x,mut28
9,7,peptide106,A0101,100-cells.10x,mut19
9,7,peptide92,A0101,100-cells.10x,mut19
9,7,peptide138,A0101,100-cells.10x,mut33
9,7,peptide106,A0101,100-cells.10x,mut19
9,7,peptide92,A0101,100-cells.10x,mut19
9,7,peptide198,A0101,100-cells.10x,mut28
9,7,peptide132,A0101,100-cells.10x,mut33
9,7,peptide93,A0101,100-cells.10x,mut19
9,7,peptide182,A0101,100-cells.10x,mut28
9,7,peptide92,A0101,100-cells.10x,mut19
9,7,peptide191,A0101,100-cells.10x,mut28
9,7,peptide194,A0101,100-cells.10x,mut28
9,7,peptide100,A0101,100-cells.10x,mut19
9,7,peptide92,A0101,100-cells.10x,mut19
9,7,peptide93,A0101,100-cells.10x,mut19
9,7,peptide97,A0101,100-cells.10x,mut19
9,7,peptide101,A0101,100-cells.10x,mut19
9,7,peptide196,A0101,100-cells.10x,mut28
9,7,peptide185,A0101,100-cells.10x,mut28
9,7,peptide101,A0101,100-cells.10x,mut19
9,7,peptide196,A0101,100-cells.10x,mut28
9,8,peptide180,A0101,100-cells.10x,mut11
9,8,peptide168,A0101,100-cells.10x,mut11
9,8,peptide86,A0101,100-cells.10x,mut15
9,8,peptide80,A0101,100-cells.10x,mut15
9,8,peptide74,A0101,100-cells.10x,mut15
9,8,peptide32,A0101,100-cells.10x,mut12
9,8,peptide24,A0101,100-cells.10x,mut12
9,8,peptide77,A0101,100-cells.10x,mut15
9,8,peptide129,A0101,100-cells.10x,mut33
9,8,peptide90,A0101,100-cells.10x,mut15
9,8,peptide86,A0101,100-cells.10x,mut15
9,8,peptide23,A0101,100-cells.10x,mut12
9,8,peptide86,A0101,100-cells.10x,mut15
9,8,peptide86,A0101,100-cells.10x,mut15
9,8,peptide140,A0101,100-cells.10x,mut33
9,8,peptide168,A0101,100-cells.10x,mut11
9,8,peptide132,A0101,100-cells.10x,mut33
9,8,peptide75,A0101,100-cells.10x,mut15
9,8,peptide172,A0101,100-cells.10x,mut11
9,8,peptide129,A0101,100-cells.10x,mut33
9,9,peptide140,A0101,100-cells.10x,mut33
9,9,peptide129,A0101,100-cells.10x,mut33
9,9,peptide129,A0101,100-cells.10x,mut33
9,9,peptide132,A0101,100-cells.10x,mut33
9,9,peptide137,A0101,100-cells.10x,mut33
9,9,peptide140,A0101,100-cells.10x,mut33
9,9,peptide129,A0101,100-cells.10x,mut33
9,9,peptide129,A0101,100-cells.10x,mut33
9,9,peptide144,A0101,100-cells.10x,mut33
9,9,peptide138,A0101,100-cells.10x,mut33
9,9,peptide26,A0101,100-cells.10x,mut12
9,9,peptide144,A0101,100-cells.10x,mut33
9,9,peptide34,A0101,100-cells.10x,mut12
9,9,peptide129,A0101,100-cells.10x,mut33
9,9,peptide28,A0101,100-cells.10x,mut12
9,9,peptide28,A0101,100-cells.10x,mut12
9,9,peptide140,A0101,100-cells.10x,mut33
9,9,peptide132,A0101,100-cells.10x,mut33
9,9,peptide143,A0101,100-cells.10x,mut33
9,9,peptide133,A0101,100-cells.10x,mut33
9,9,peptide138,A0101,100-cells.10x,mut33
9,9,peptide131,A0101,100-cells.10x,mut33
9,9,peptide136,A0101,100-cells.10x,mut33
9,9,peptide143,A0101,100-cells.10x,mut33
9,9,peptide142,A0101,100-cells.10x,mut33
9,10,peptide74,A0101,100-cells.10x,mut15
9,10,peptide182,A0101,100-cells.10x,mut28
9,10,peptide188,A0101,100-cells.10x,mut28
9,10,peptide181,A0101,100-cells.10x,mut28
9,10,peptide94,A0101,100-cells.10x,mut19
9,10,peptide185,A0101,100-cells.10x,mut28
9,10,peptide96,A0101,100-cells.10x,mut19
9,10,peptide74,A0101,100-cells.10x,mut15
9,10,peptide92,A0101,100-cells.10x,mut19
9,10,peptide95,A0101,100-cells.10x,mut19
9,10,peptide172,A0101,100-cells.10x,mut11
9,10,peptide116,A0101,100-cells.10x,mut39
9,10,peptide89,A0101,100-cells.10x,mut15
9,10,peptide6,A0101,100-cells.10x,mut20
9,10,peptide30,A0101,100-cells.10x,mut12
9,10,peptide119,A0101,100-cells.10x,mut39
9,10,peptide182,A0101,100-cells.10x,mut28
9,10,peptide190,A0101,100-cells.10x,mut28
9,10,peptide168,A0101,100-cells.10x,mut11
9,10,peptide14,A0101,100-cells.10x,mut20
9,10,peptide116,A0101,100-cells.10x,mut39
9,10,peptide88,A0101,100-cells.10x,mut15
9,10,peptide125,A0101,100-cells.10x,mut39
9,10,peptide170,A0101,100-cells.10x,mut11
9,10,peptide35,A0101,100-cells.10x,mut12
9,10,peptide93,A0101,100-cells.10x,mut19
9,10,peptide190,A0101,100-cells.10x,mut28
9,10,peptide6,A0101,100-cells.10x,mut20
9,10,peptide190,A0101,100-cells.10x,mut28
9,10,peptide183,A0101,100-cells.10x,mut28
9,10,peptide74,A0101,100-cells.10x,mut15
9,10,peptide193,A0101,100-cells.10x,mut28
9,10,peptide10,A0101,100-cells.10x,mut20
9,10,peptide92,A0101,100-cells.10x,mut19
9,11,peptide196,A0101,100-cells.10x,mut28
9,11,peptide191,A0101,100-cells.10x,mut28
9,11,peptide191,A0101,100-cells.10x,mut28
9,11,peptide197,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide185,A0101,100-cells.10x,mut28
9,11,peptide191,A0101,100-cells.10x,mut28
9,11,peptide185,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide191,A0101,100-cells.10x,mut28
9,11,peptide196,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide190,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide198,A0101,100-cells.10x,mut28
9,11,peptide196,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide183,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,11,peptide185,A0101,100-cells.10x,mut28
9,11,peptide196,A0101,100-cells.10x,mut28
9,11,peptide182,A0101,100-cells.10x,mut28
9,12,peptide89,A0101,100-cells.10x,mut15
9,12,peptide105,A0101,100-cells.10x,mut19
9,12,peptide101,A0101,100-cells.10x,mut19
9,12,peptide94,A0101,100-cells.10x,mut19
9,12,peptide92,A0101,100-cells.10x,mut19
9,12,peptide129,A0101,100-cells.10x,mut33
9,12,peptide93,A0101,100-cells.10x,mut19
9,12,peptide105,A0101,100-cells.10x,mut19
9,12,peptide76,A0101,100-cells.10x,mut15
9,12,peptide165,A0101,100-cells.10x,mut11
9,12,peptide104,A0101,100-cells.10x,mut19
9,12,peptide105,A0101,100-cells.10x,mut19
9,12,peptide172,A0101,100-cells.10x,mut11
9,12,peptide93,A0101,100-cells.10x,mut19
9,12,peptide122,A0101,100-cells.10x,mut39
9,12,peptide86,A0101,100-cells.10x,mut15
9,12,peptide129,A0101,100-cells.10x,mut33
9,12,peptide172,A0101,100-cells.10x,mut11
9,12,peptide90,A0101,100-cells.10x,mut15
9,12,peptide77,A0101,100-cells.10x,mut15
9,12,peptide90,A0101,100-cells.10x,mut15
9,12,peptide140,A0101,100-cells.10x,mut33
9,12,peptide99,A0101,100-cells.10x,mut19
9,12,peptide92,A0101,100-cells.10x,mut19
9,13,peptide140,A0101,100-cells.10x,mut33
9,13,peptide32,A0101,100-cells.10x,mut12
9,13,peptide86,A0101,100-cells.10x,mut15
9,13,peptide6,A0101,100-cells.10x,mut20
9,13,peptide86,A0101,100-cells.10x,mut15
9,13,peptide183,A0101,100-cells.10x,mut28
9,13,peptide125,A0101,100-cells.10x,mut39
9,13,peptide118,A0101,100-cells.10x,mut39
9,13,peptide182,A0101,100-cells.10x,mut28
9,13,peptide89,A0101,100-cells.10x,mut15
9,13,peptide80,A0101,100-cells.10x,mut15
9,13,peptide127,A0101,100-cells.10x,mut33
9,13,peptide128,A0101,100-cells.10x,mut33
9,13,peptide86,A0101,100-cells.10x,mut15
9,13,peptide190,A0101,100-cells.10x,mut28
9,13,peptide116,A0101,100-cells.10x,mut39
9,13,peptide132,A0101,100-cells.10x,mut33
9,13,peptide144,A0101,100-cells.10x,mut33
9,13,peptide191,A0101,100-cells.10x,mut28
9,13,peptide129,A0101,100-cells.10x,mut33
9,13,peptide117,A0101,100-cells.10x,mut39
9,13,peptide89,A0101,100-cells.10x,mut15
9,13,peptide88,A0101,100-cells.10x,mut15
9,13,peptide122,A0101,100-cells.10x,mut39
9,13,peptide191,A0101,100-cells.10x,mut28
9,13,peptide190,A0101,100-cells.10x,mut28
9,13,peptide88,A0101,100-cells.10x,mut15
9,13,peptide23,A0101,100-cells.10x,mut12
9,13,peptide74,A0101,100-cells.10x,mut15
9,13,peptide143,A0101,100-cells.10x,mut33
9,14,peptide74,A0101,100-cells.10x,mut15
9,14,peptide87,A0101,100-cells.10x,mut15
9,14,peptide74,A0101,100-cells.10x,mut15
9,14,peptide89,A0101,100-cells.10x,mut15
9,14,peptide182,A0101,100-cells.10x,mut28
9,14,peptide106,A0101,100-cells.10x,mut19
9,14,peptide93,A0101,100-cells.10x,mut19
9,14,peptide191,A0101,100-cells.10x,mut28
9,14,peptide89,A0101,100-cells.10x,mut15
9,14,peptide197,A0101,100-cells.10x,mut28
9,14,peptide92,A0101,100-cells.10x,mut19
9,14,peptide86,A0101,100-cells.10x,mut15
9,14,peptide182,A0101,100-cells.10x,mut28
9,14,peptide92,A0101,100-cells.10x,mut19
9,14,peptide191,A0101,100-cells.10x,mut28
9,14,peptide92,A0101,100-cells.10x,mut19
9,14,peptide190,A0101,100-cells.10x,mut28
9,14,peptide194,A0101,100-cells.10x,mut28
9,15,peptide119,A0101,100-cells.10x,mut39
9,15,peptide86,A0101,100-cells.10x,mut15
9,15,peptide89,A0101,100-cells.10x,mut15
9,15,peptide194,A0101,100-cells.10x,mut28
9,15,peptide6,A0101,100-cells.10x,mut20
9,15,peptide88,A0101,100-cells.10x,mut15
9,15,peptide182,A0101,100-cells.10x,mut28
9,15,peptide118,A0101,100-cells.10x,mut39
9,15,peptide74,A0101,100-cells.10x,mut15
9,15,peptide116,A0101,100-cells.10x,mut39
9,15,peptide17,A0101,100-cells.10x,mut20
9,15,peptide184,A0101,100-cells.10x,mut28
9,15,peptide90,A0101,100-cells.10x,mut15
9,15,peptide194,A0101,100-cells.10x,mut28
9,15,peptide182,A0101,100-cells.10x,mut28
9,15,peptide86,A0101,100-cells.10x,mut15
9,15,peptide132,A0101,100-cells.10x,mut33
9,15,peptide138,A0101,100-cells.10x,mut33
9,15,peptide89,A0101,100-cells.10x,mut15
9,15,peptide86,A0101,100-cells.10x,mut15
9,15,peptide77,A0101,100-cells.10x,mut15
9,16,peptide196,A0101,100-cells.10x,mut28
9,16,peptide185,A0101,100-cells.10x,mut28
9,16,peptide144,A0101,100-cells.10x,mut33
9,16,peptide74,A0101,100-cells.10x,mut15
9,16,peptide190,A0101,100-cells.10x,mut28
9,16,peptide180,A0101,100-cells.10x,mut11
9,16,peptide190,A0101,100-cells.10x,mut28
9,16,peptide168,A0101,100-cells.10x,mut11
9,16,peptide177,A0101,100-cells.10x,mut11
9,16,peptide86,A0101,100-cells.10x,mut15
9,16,peptide86,A0101,100-cells.10x,mut15
9,16,peptide193,A0101,100-cells.10x,mut28
9,16,peptide88,A0101,100-cells.10x,mut15
9,16,peptide180,A0101,100-cells.10x,mut11
9,16,peptide132,A0101,100-cells.10x,mut33
9,16,peptide92,A0101,100-cells.10x,mut19
9,16,peptide180,A0101,100-cells.10x,mut11
9,16,peptide90,A0101,100-cells.10x,mut15
9,16,peptide137,A0101,100-cells.10x,mut33
9,16,peptide147,A0101,100-cells.10x,mut26
9,16,peptide75,A0101,100-cells.10x,mut15
9,16,peptide194,A0101,100-cells.10x,mut28
9,16,peptide85,A0101,100-cells.10x,mut15
9,16,peptide168,A0101,100-cells.10x,mut11
9,16,peptide191,A0101,100-cells.10x,mut28
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide79,A0101,100-cells.10x,mut15
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide182,A0101,100-cells.10x,mut28
9,17,peptide74,A0101,100-cells.10x,mut15
9,17,peptide97,A0101,100-cells.10x,mut19
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide79,A0101,100-cells.10x,mut15
9,17,peptide132,A0101,100-cells.10x,mut33
9,17,peptide197,A0101,100-cells.10x,mut28
9,17,peptide129,A0101,100-cells.10x,mut33
9,17,peptide191,A0101,100-cells.10x,mut28
9,17,peptide89,A0101,100-cells.10x,mut15
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide105,A0101,100-cells.10x,mut19
9,17,peptide74,A0101,100-cells.10x,mut15
9,17,peptide105,A0101,100-cells.10x,mut19
9,17,peptide182,A0101,100-cells.10x,mut28
9,17,peptide127,A0101,100-cells.10x,mut33
9,17,peptide191,A0101,100-cells.10x,mut28
9,17,peptide129,A0101,100-cells.10x,mut33
9,17,peptide74,A0101,100-cells.10x,mut15
9,17,peptide129,A0101,100-cells.10x,mut33
9,17,peptide191,A0101,100-cells.10x,mut28
9,17,peptide74,A0101,100-cells.10x,mut15
9,17,peptide86,A0101,100-cells.10x,mut15
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide185,A0101,100-cells.10x,mut28
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide182,A0101,100-cells.10x,mut28
9,17,peptide144,A0101,100-cells.10x,mut33
9,17,peptide198,A0101,100-cells.10x,mut28
9,17,peptide191,A0101,100-cells.10x,mut28
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide194,A0101,100-cells.10x,mut28
9,17,peptide93,A0101,100-cells.10x,mut19
9,17,peptide89,A0101,100-cells.10x,mut15
9,17,peptide105,A0101,100-cells.10x,mut19
9,17,peptide94,A0101,100-cells.10x,mut19
9,17,peptide92,A0101,100-cells.10x,mut19
9,17,peptide182,A0101,100-cells.10x,mut28
9,18,peptide85,A0101,100-cells.10x,mut15
9,18,peptide1,A0101,100-cells.10x,mut20
9,18,peptide182,A0101,100-cells.10x,mut28
9,18,peptide80,A0101,100-cells.10x,mut15
9,18,peptide138,A0101,100-cells.10x,mut33
9,18,peptide196,A0101,100-cells.10x,mut28
9,18,peptide194,A0101,100-cells.10x,mut28
9,18,peptide182,A0101,100-cells.10x,mut28
9,18,peptide86,A0101,100-cells.10x,mut15
9,18,peptide191,A0101,100-cells.10x,mut28
9,18,peptide182,A0101,100-cells.10x,mut28
9,18,peptide89,A0101,100-cells.10x,mut15
9,18,peptide182,A0101,100-cells.10x,mut28
9,18,peptide182,A0101,100-cells.10x,mut28
9,18,peptide143,A0101,100-cells.10x,mut33
9,18,peptide75,A0101,100-cells.10x,mut15
9,18,peptide6,A0101,100-cells.10x,mut20
9,18,peptide136,A0101,100-cells.10x,mut33
9,18,peptide11,A0101,100-cells.10x,mut20
9,18,peptide132,A0101,100-cells.10x,mut33
9,18,peptide6,A0101,100-cells.10x,mut20
9,18,peptide74,A0101,100-cells.10x,mut15
9,18,peptide143,A0101,100-cells.10x,mut33
9,18,peptide129,A0101,100-cells.10x,mut33
9,18,peptide137,A0101,100-cells.10x,mut33
9,18,peptide190,A0101,100-cells.10x,mut28
9,19,peptide92,A0101,100-cells.10x,mut19
9,19,peptide92,A0101,100-cells.10x,mut19
9,19,peptide92,A0101,100-cells.10x,mut19
9,19,peptide89,A0101,100-cells.10x,mut15
9,19,peptide168,A0101,100-cells.10x,mut11
9,19,peptide180,A0101,100-cells.10x,mut11
9,19,peptide172,A0101,100-cells.10x,mut11
9,19,peptide183,A0101,100-cells.10x,mut28
9,19,peptide105,A0101,100-cells.10x,mut19
9,19,peptide77,A0101,100-cells.10x,mut15
9,19,peptide194,A0101,100-cells.10x,mut28
9,19,peptide183,A0101,100-cells.10x,mut28
9,19,peptide172,A0101,100-cells.10x,mut11
9,19,peptide88,A0101,100-cells.10x,mut15
9,19,peptide180,A0101,100-cells.10x,mut11
9,19,peptide132,A0101,100-cells.10x,mut33
9,19,peptide74,A0101,100-cells.10x,mut15
9,19,peptide144,A0101,100-cells.10x,mut33
9,19,peptide92,A0101,100-cells.10x,mut19
9,19,peptide88,A0101,100-cells.10x,mut15
9,19,peptide74,A0101,100-cells.10x,mut15
9,19,peptide92,A0101,100-cells.10x,mut19
9,19,peptide182,A0101,100-cells.10x,mut28
9,19,peptide180,A0101,100-cells.10x,mut11
9,19,peptide145,A0101,100-cells.10x,mut26
9,19,peptide86,A0101,100-cells.10x,mut15
9,19,peptide74,A0101,100-cells.10x,mut15
9,19,peptide74,A0101,100-cells.10x,mut15
9,20,peptide105,A0101,100-cells.10x,mut19
9,20,peptide197,A0101,100-cells.10x,mut28
9,20,peptide198,A0101,100-cells.10x,mut28
9,20,peptide144,A0101,100-cells.10x,mut33
9,20,peptide106,A0101,100-cells.10x,mut19
9,20,peptide97,A0101,100-cells.10x,mut19
9,20,peptide191,A0101,100-cells.10x,mut28
9,20,peptide101,A0101,100-cells.10x,mut19
9,20,peptide182,A0101,100-cells.10x,mut28
9,20,peptide182,A0101,100-cells.10x,mut28
9,20,peptide101,A0101,100-cells.10x,mut19
9,20,peptide190,A0101,100-cells.10x,mut28
9,20,peptide105,A0101,100-cells.10x,mut19
9,20,peptide93,A0101,100-cells.10x,mut19
9,20,peptide106,A0101,100-cells.10x,mut19
9,20,peptide92,A0101,100-cells.10x,mut19
9,20,peptide181,A0101,100-cells.10x,mut28
9,20,peptide132,A0101,100-cells.10x,mut33
9,20,peptide100,A0101,100-cells.10x,mut19
9,20,peptide129,A0101,100-cells.10x,mut33
9,20,peptide198,A0101,100-cells.10x,mut28
9,20,peptide198,A0101,100-cells.10x,mut28
9,21,peptide92,A0101,100-cells.10x,mut19
9,21,peptide7,A0101,100-cells.10x,mut20
9,21,peptide191,A0101,100-cells.10x,mut28
9,21,peptide22,A0101,100-cells.10x,mut12
9,21,peptide185,A0101,100-cells.10x,mut28
9,21,peptide92,A0101,100-cells.10x,mut19
9,21,peptide32,A0101,100-cells.10x,mut12
9,21,peptide97,A0101,100-cells.10x,mut19
9,21,peptide182,A0101,100-cells.10x,mut28
9,21,peptide182,A0101,100-cells.10x,mut28
9,21,peptide92,A0101,100-cells.10x,mut19
9,21,peptide182,A0101,100-cells.10x,mut28
9,21,peptide197,A0101,100-cells.10x,mut28
9,21,peptide143,A0101,100-cells.10x,mut33
9,21,peptide106,A0101,100-cells.10x,mut19
9,21,peptide17,A0101,100-cells.10x,mut20
9,21,peptide105,A0101,100-cells.10x,mut19
9,21,peptide6,A0101,100-cells.10x,mut20
9,21,peptide92,A0101,100-cells.10x,mut19
9,21,peptide101,A0101,100-cells.10x,mut19
9,21,peptide105,A0101,100-cells.10x,mut19
9,21,peptide129,A0101,100-cells.10x,mut33
9,21,peptide101,A0101,100-cells.10x,mut19
9,21,peptide84,A0101,100-cells.10x,mut15
9,21,peptide35,A0101,100-cells.10x,mut12
9,21,peptide99,A0101,100-cells.10x,mut19
9,21,peptide88,A0101,100-cells.10x,mut15
9,22,peptide195,A0101,100-cells.10x,mut28
9,22,peptide17,A0101,100-cells.10x,mut20
9,22,peptide105,A0101,100-cells.10x,mut19
9,22,peptide93,A0101,100-cells.10x,mut19
9,22,peptide190,A0101,100-cells.10x,mut28
9,22,peptide94,A0101,100-cells.10x,mut19
9,22,peptide80,A0101,100-cells.10x,mut15
9,22,peptide105,A0101,100-cells.10x,mut19
9,22,peptide182,A0101,100-cells.10x,mut28
9,22,peptide74,A0101,100-cells.10x,mut15
9,22,peptide96,A0101,100-cells.10x,mut19
9,22,peptide93,A0101,100-cells.10x,mut19
9,22,peptide7,A0101,100-cells.10x,mut20
9,22,peptide190,A0101,100-cells.10x,mut28
9,22,peptide183,A0101,100-cells.10x,mut28
9,22,peptide92,A0101,100-cells.10x,mut19
9,22,peptide182,A0101,100-cells.10x,mut28
9,22,peptide182,A0101,100-cells.10x,mut28
9,22,peptide197,A0101,100-cells.10x,mut28
9,22,peptide92,A0101,100-cells.10x,mut19
9,22,peptide191,A0101,100-cells.10x,mut28
9,22,peptide92,A0101,100-cells.10x,mut19
9,22,peptide88,A0101,100-cells.10x,mut15
9,22,peptide92,A0101,100-cells.10x,mut19
9,22,peptide191,A0101,100-cells.10x,mut28
9,22,peptide78,A0101,100-cells.10x,mut15
9,22,peptide90,A0101,100-cells.10x,mut15
9,22,peptide10,A0101,100-cells.10x,mut20
9,22,peptide77,A0101,100-cells.10x,mut15
9,22,peptide105,A0101,100-cells.10x,mut19
9,22,peptide147,A0101,100-cells.10x,mut26
9,22,peptide92,A0101,100-cells.10x,mut19
9,23,peptide85,A0101,100-cells.10x,mut15
9,23,peptide84,A0101,100-cells.10x,mut15
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide99,A0101,100-cells.10x,mut19
9,23,peptide93,A0101,100-cells.10x,mut19
9,23,peptide88,A0101,100-cells.10x,mut15
9,23,peptide106,A0101,100-cells.10x,mut19
9,23,peptide106,A0101,100-cells.10x,mut19
9,23,peptide77,A0101,100-cells.10x,mut15
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide86,A0101,100-cells.10x,mut15
9,23,peptide90,A0101,100-cells.10x,mut15
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide84,A0101,100-cells.10x,mut15
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide85,A0101,100-cells.10x,mut15
9,23,peptide94,A0101,100-cells.10x,mut19
9,23,peptide106,A0101,100-cells.10x,mut19
9,23,peptide89,A0101,100-cells.10x,mut15
9,23,peptide79,A0101,100-cells.10x,mut15
9,23,peptide105,A0101,100-cells.10x,mut19
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide92,A0101,100-cells.10x,mut19
9,23,peptide86,A0101,100-cells.10x,mut15
9,23,peptide81,A0101,100-cells.10x,mut15
9,23,peptide89,A0101,100-cells.10x,mut15
9,23,peptide89,A0101,100-cells.10x,mut15
9,24,peptide177,A0101,100-cells.10x,mut11
9,24,peptide93,A0101,100-cells.10x,mut19
9,24,peptide176,A0101,100-cells.10x,mut11
9,24,peptide180,A0101,100-cells.10x,mut11
9,24,peptide180,A0101,100-cells.10x,mut11
9,24,peptide180,A0101,100-cells.10x,mut11
9,24,peptide132,A0101,100-cells.10x,mut33
9,24,peptide92,A0101,100-cells.10x,mut19
